A	B	C	D	E	F	G
0.476392874	6.391161752	15.58243703	15.31023186	5.100935564	31.79032897	5.336450685
1.008496968	3.569066287	11.04514567	11.23599168	3.575254107	23.17209535	2.376042084
0.293626956	2.584505431	7.254506068	9.898769454	5.054909368	21.56513273	3.742090824
0.09378401	4.496366762	10.86866232	13.03645071	4.405653677	24.05764022	5.089849495
0.996623561	-1.07318914	1.061954141	3.843270786	0.480423832	12.45961899	4.721787672
2.602542302	0.709077219	8.259669062	6.918045093	1.208972681	21.3263717	6.035834998
1.653713979	3.417288358	12.4454376	11.38226377	4.242518128	30.17364091	7.979769166
1.045871295	1.904511785	8.313878603	8.910770162	2.083646304	26.30199593	8.19158571
0.197242473	2.123336091	6.631181321	8.393889053	-0.552609728	16.90398419	6.314611581
2.238043745	0.851642947	7.613061638	7.525562916	2.296466619	25.78627461	6.884961389
0.292506627	3.78243018	9.824608148	11.4796353	2.713656433	22.60517715	5.441534781
2.03897016	1.275603908	8.381418133	8.079927446	3.571957091	20.98731052	4.017902149
3.228347778	-2.343275216	2.989549704	2.737101624	4.774016518	19.02027873	3.861461782
0.390811875	1.578539669	5.17721331	8.166699104	3.94811584	19.52762939	3.634493928
0.805537885	-2.234302035	-1.364964633	2.860836045	4.173502406	15.68111779	3.389289822
1.179750616	3.151580851	10.58670278	10.79375691	6.388319456	31.84306119	8.091997026
0.573420309	3.720355835	11.28061764	11.442218	2.801619057	26.4738066	6.967316014
0.541069773	0.110972741	3.015645513	5.94922153	5.066790792	22.08237626	7.215123057
2.499562258	1.514410205	10.34390939	8.327980207	2.870665313	29.10591594	9.194120389
0.909397311	2.149498049	8.264139534	9.65455862	0.313124241	17.84607495	4.532180026
2.839212175	1.271311266	9.678439827	7.794552952	1.404457879	19.08928227	2.370195663
0.500752851	5.474532435	14.06699675	14.59852938	1.073036676	28.2462955	6.225542655
0.708324343	5.78212911	14.76043024	14.22178617	3.758716796	22.69871152	1.978484909
1.720700358	-3.260734865	-0.994717692	1.63526242	3.147588942	12.38098671	2.625981926
1.66150515	1.669981357	8.511454087	8.283374962	5.884870332	27.49635857	6.123831089
-0.818120394	2.22960313	5.438940468	9.817273171	2.092638831	20.58962056	6.740642492
0.8891506	5.675866159	15.69100033	14.76086325	2.717966665	24.96879651	4.869745515
1.207547277	3.040202312	10.07938905	10.61286947	5.998659466	23.9027584	4.737845579
0.62243742	-0.579837878	2.545835308	5.006453493	2.220280511	16.4653365	4.893562776
1.977224503	1.682797321	9.716989615	8.249996786	6.302042217	32.10400622	9.575500945
2.07364255	-0.523835454	4.845134067	4.650520168	5.315218508	18.73902047	3.612133968
1.49311739	0.31872446	5.957707487	6.719808305	-0.889727609	16.24955906	5.01173915
1.631855628	0.391280885	5.947628674	6.561519645	5.436859134	21.74684036	5.234499755
0.756861777	3.013430714	9.777906086	10.4525069	3.480132341	27.26767915	7.47044348
0.460849444	3.482223134	9.892934348	11.08588823	3.818564147	20.40011805	2.219616129
4.847387727	0.07878434	12.48430424	6.345797364	5.094645241	29.0676646	5.47173702
1.768080848	6.489675595	17.56318573	15.90620113	3.079880686	28.79288756	4.744492387
-0.367937117	3.337682096	8.382691602	10.35364659	4.993752289	20.63962374	5.2539854
1.381478034	-1.685133308	1.39958146	3.174307171	3.98140429	16.18460002	5.691079469
2.459572491	0.900457078	8.695806434	7.500232628	1.947467548	25.50348499	7.348847519
2.117141763	-1.783948811	3.019432171	2.92947731	3.693222651	17.30442189	3.51764094
-0.140622371	3.920939182	10.21710695	12.32793176	3.101560621	18.03435942	1.971429188
1.164784563	2.866104922	10.35562637	11.01258198	4.654782065	25.16338685	5.637328538
1.031993592	-0.565882331	3.155998277	4.994597824	0.604949796	15.07126167	4.704437831
1.191450957	5.249946096	14.65220754	13.64605386	5.588757621	34.60568478	8.10025533
1.808451274	-3.594395551	-1.200184363	0.744229249	3.476635293	20.55211184	7.790577615
0.256796633	4.068266406	10.76981541	11.97564679	2.008008468	27.54801453	8.623330012
-0.125339617	3.173151107	7.864773849	10.99667264	4.634265227	23.65674229	5.42503359
0.940265804	4.658141464	13.70574088	12.70624102	2.95151255	16.80838923	0.122606032
-0.068552353	6.512186523	14.37540646	15.72234778	6.850883785	27.91608258	3.264142885
0.196778615	2.480565669	6.68330458	9.421341606	0.279387452	16.92650188	5.224987281
1.700585685	3.445108592	11.59231905	11.32873389	2.308870716	26.93197976	5.635981385
0.5332448	2.22138634	7.635404143	8.474388307	2.327816983	20.87978349	5.852595868
0.783667545	0.056907925	4.06023796	6.375772705	1.70925715	17.508313	5.884314415
0.915888223	-0.771080875	2.871641103	5.0423539	5.433584177	24.8176171	7.166304472
1.760707958	-1.581064957	2.871755115	4.299329911	3.586080427	15.49104302	4.916850765
1.912560383	1.892626114	9.985305574	9.521616337	3.609841962	28.76478088	8.901558981
0.978211867	4.866715102	14.32908633	13.2392072	2.391329184	23.17947891	2.937358584
-0.022881808	5.451210538	12.81169231	13.92522782	5.465081998	28.07054135	6.436165625
-0.468738321	5.231698535	11.93425569	13.61343107	1.245505124	27.35027327	8.522364935
0.590502982	1.718344763	6.277107367	8.283630818	3.828298553	26.79163448	8.731772217
-1.016000125	7.090069554	13.31190336	16.40709381	4.949543845	27.48189591	6.045883998
-0.0889798	7.469031144	16.78922351	16.86150213	3.892599107	31.42908994	7.098884379
1.411459291	-2.115064029	0.744310092	3.225208602	4.849453896	14.16950937	2.576476731
0.891475052	0.973765404	7.196559711	7.208677244	5.464745575	21.59163936	5.445869247
0.662281529	-0.294415935	1.910557434	5.693298926	0.722057537	13.47051603	3.561507647
0.047819346	1.497320475	5.180465494	8.578751765	1.972539309	16.48952111	3.555073546
0.695978926	6.48222149	16.31159075	15.912044	3.156451466	24.09955505	2.651668047
2.363250688	3.772330798	14.21685922	12.08340829	5.013484005	26.53603106	3.286445502
-0.731159551	4.960856086	11.81681091	13.70355786	3.77171116	27.8163558	8.149403439
1.211908516	3.818230699	12.01978376	11.28878923	3.212864218	21.33404649	1.993594196
0.160691913	1.532190448	5.58763623	8.586164584	4.985148403	21.200585	5.084909164
0.125005856	1.384379465	5.0942167	8.272041193	4.210418807	27.89723803	9.49741923
-0.227924321	-0.999133258	-0.932477899	4.324078473	2.780615418	12.91819908	4.467393474
1.070052513	-0.48187335	3.201312002	5.105720867	2.089372639	12.44700745	3.563134444
-0.868019664	1.215100379	3.140728441	7.914701301	2.501634097	19.51451865	6.605945692
2.142990223	1.692490899	10.0103399	8.731206176	2.385470678	16.4519355	0.726428964
-0.472388511	2.882964454	7.546001163	11.0191325	4.764827111	24.5923625	7.067073258
0.170363451	3.457071493	8.432079798	11.32005597	2.153281992	17.20193802	2.748113461
0.788195533	2.796542909	8.73295021	10.05612987	3.590754815	22.31364935	5.000550025
-0.020121427	2.16332485	6.348007492	8.512143597	3.799790946	18.82632702	5.127245692
0.226783833	1.490538259	5.283290098	8.357199708	1.934965581	19.23898535	5.010801503
-0.41909335	-2.065392533	-2.685289577	2.834030029	2.531395601	12.23926759	5.48618363
0.669861456	-1.043502669	1.112231803	4.803740938	-0.824328294	12.78759221	4.524441822
2.544764569	5.123914263	17.76483475	13.50921028	2.361005178	29.07984071	6.543125452
0.225215508	4.00041203	11.53833113	12.09230418	3.061033062	17.72209495	4.028901541
0.11189812	2.608555439	8.464153183	9.913086777	2.106841913	24.73503322	8.321006154
1.577150762	5.946203395	17.60078017	14.73160605	7.233107909	28.68304094	2.587178857
1.558537218	7.221097168	19.70947641	16.43545214	4.457876811	32.34273913	4.975230048
2.507179369	4.140033132	14.456912	12.50125214	4.536577862	25.33460514	2.51436956
2.146773653	4.185125173	14.6680741	12.28594564	4.605642541	31.98270157	6.550231379
0.748792576	2.505612687	9.242106707	10.28027363	2.30240407	21.50690389	4.667917922
0.934640109	2.799926812	9.367582979	10.5836864	5.225122769	26.64400002	6.457311928
1.013979645	4.907240481	13.54268286	13.3438025	-0.073864888	25.37121163	5.9099902
0.33990706	2.223209495	7.42879248	9.148075354	3.09425082	28.3349364	10.5616809
1.087877903	6.99959643	18.48853024	16.62134319	3.648659831	31.81036856	6.882271402
3.059071479	0.989738946	10.08062365	8.037920677	3.029066994	25.18059147	5.759984695
1.739046111	0.049666382	5.323271876	6.020255526	4.944980331	21.62156011	4.264974321
1.087877085	-5.578698456	-7.632860288	-2.719595933	1.180734365	9.236100321	6.227464464
-0.538606046	2.697385577	6.111110069	10.34214127	5.117114809	17.62349062	2.292907848
2.053923249	10.75152688	27.94658228	22.30023847	0.993443614	41.2542095	9.437375866
0.573604125	0.57544912	5.234770097	6.753011865	3.88483987	27.7329852	9.829390051
0.042690285	-1.872529206	-1.252910319	3.371726144	3.043572936	8.908622767	1.830054043
1.74986187	3.296437214	12.07553218	11.00630749	2.300519127	27.26148426	7.664545114
1.353747838	10.38581975	23.98293113	21.62193785	4.091967128	34.19728845	3.989635979
1.669504343	-2.673415964	0.24849718	1.756428174	3.14602894	19.27632136	6.840632475
0.748783338	3.842464358	11.42614907	12.10694349	3.23961444	28.83259751	7.338546028
1.782870673	2.292606145	9.982885674	9.508076879	0.404178177	22.68552776	6.033622053
2.720683621	-3.722073822	-0.059833694	0.937279707	9.226208808	24.88053434	5.718086022
2.219923706	1.602901633	11.01157252	8.446506031	2.914658393	21.4494784	5.196530006
2.140662595	0.344543118	6.697641412	6.927888716	2.845795913	21.21266975	4.793395775
0.609294475	-5.194025302	-7.429348646	-1.677284926	3.425428933	10.38716618	4.968812098
0.886757399	10.97876217	25.34279954	22.45472585	3.495459839	35.90271005	4.150742699
1.101656218	1.631454383	8.12337859	8.849858027	0.659415796	22.07725216	6.353761155
1.549779749	-2.838288145	-0.923885881	1.771091426	3.721471223	21.19169603	7.814426056
-0.267213019	6.637158663	13.70905879	16.59582785	0.317167549	23.00692533	4.523644394
1.288643346	0.012897003	4.544806885	6.203247523	0.962042264	18.36759691	6.091275734
0.533630448	4.436297145	11.70028512	12.74451712	7.683172574	26.10844784	3.020887032
1.458184448	4.053587835	13.06137436	12.32699553	0.637982721	21.93181409	3.577731284
0.273744903	0.968789251	4.175392171	7.281560991	3.116132423	18.51767117	5.104146324
1.910367528	0.861589484	6.854468211	6.844862129	1.208915168	15.26859623	3.132668601
0.752131122	-0.185618915	2.803842473	5.474358229	5.859111006	17.65680159	2.604811845
1.653034134	-1.264096069	3.215029753	4.392500841	6.522948294	24.9226899	6.182400272
2.350172742	-1.173036358	4.69590723	4.627065031	2.118986256	18.92143555	4.55043618
0.624416583	-1.43953162	1.033396879	3.760370652	4.795688563	11.33746442	0.953384148
0.865961211	3.15035404	9.614268128	10.8893685	3.643556087	20.18226732	2.436106474
0.554053041	1.467585768	5.126412655	8.445607153	3.916179515	20.99792027	6.405380998
-0.51944106	-0.281344598	-0.020225968	5.208224757	2.398660054	11.88058774	3.836789418
0.44129969	-0.294238299	2.921966554	5.474210547	5.026001788	14.80268692	2.841797433
0.463456387	2.436229563	8.453685492	9.329262465	2.337195943	18.28173897	2.794387864
-0.132177759	1.092518656	3.32920791	7.356028715	1.832259128	10.65555522	1.105862746
1.691752085	1.194204347	8.258582384	8.832729347	1.981524531	19.58666279	3.985502498
3.140512753	7.269383172	22.56866806	16.86773531	4.026006132	36.17848428	6.10287138
1.176217851	1.707580465	7.614089991	8.436088594	4.530207268	28.82798063	8.425626333
-0.282151533	-0.401059327	2.172351116	5.254133271	1.966091383	16.28883241	5.866252
0.753754037	2.576335331	8.573521727	10.36213339	4.800822949	23.14210696	4.872662726
0.273218751	-0.647410003	1.518952314	5.076414765	4.258112634	15.35500745	4.538748544
1.403972578	7.542622221	19.41869172	17.66092565	1.34105913	26.93428472	4.632978711
1.577124443	5.990342056	17.69262812	15.21089757	1.522352163	22.39079666	2.853128666
-0.01830732	9.742531401	21.20763748	20.55699864	3.615587697	34.11985953	6.790280315
-0.290970885	1.499194441	4.462110069	8.168701476	1.646487307	17.838177	6.853223866
3.093455835	1.458406335	11.02280969	8.845910798	0.6906815	19.05731379	3.065192766
3.197902409	-2.130182686	4.982640979	3.146280551	1.372265619	21.03547929	5.175239797
1.5799671	5.574085431	16.36613672	14.65789815	2.807967499	22.4318967	2.535395679
1.752377989	-0.415615501	4.625016071	5.010868906	0.472862401	19.31230687	6.61880873
1.746788958	-0.580619416	4.637217821	5.17762132	2.367256773	18.83477133	5.752562788
0.468800768	0.045454922	3.05025696	5.661147108	4.661255405	18.64145299	4.765484289
1.737494476	-1.350939275	2.446855917	3.875287634	4.278009635	17.27168662	3.167185693
2.737508444	2.781870179	13.23219538	10.2559127	0.695487521	23.03265119	4.85081861
1.621951416	3.636221325	12.61938461	11.53536541	2.179724477	25.98464349	5.195926755
0.71892946	-0.110198806	2.627999384	5.757512588	4.14565772	15.61301498	3.756810023
0.227995509	-0.455163456	1.061411405	5.485503475	-3.386126936	5.249368541	2.513860324
1.829764023	2.483215648	11.06423372	9.448268376	3.716576183	22.19097849	4.642194725
1.842425277	-0.176083219	5.212501267	5.467297548	3.233664234	23.50962835	7.387992024
-0.663256037	9.026789831	17.97932229	19.67982102	5.545552024	31.36931336	4.036188104
0.553788283	0.764657686	4.637976678	7.253400151	2.377170636	16.92493268	4.127568485
1.210429356	0.779268035	5.475280492	7.374576742	4.903182942	21.74899638	5.288553305
1.178865958	-0.232204387	3.726710022	6.157654028	2.19275966	15.55200973	3.070457127
0.819824015	10.84176281	24.4658345	22.46002262	6.109579921	35.74393144	3.211793593
1.788349374	1.16051515	7.600887994	8.310256804	0.654510231	22.0103129	6.089797193
2.336111425	4.177434842	14.94687166	12.54158566	4.879500889	26.85192409	2.651252952
1.226843023	1.772432966	7.151884569	9.003666394	6.352376065	20.05389271	0.75174272
0.828177649	3.266740712	9.836181442	10.74851785	3.108692154	20.07857591	3.472591176
0.753097831	6.950976416	17.11900104	16.49837692	1.773424219	29.13674779	6.498714186
3.957828404	1.071237726	12.11496256	7.482289922	6.81302887	30.1480222	5.762206674
1.486513405	3.141960713	10.52461058	10.73028209	2.95466166	24.88238674	5.044821787
1.184504398	3.20423043	9.966107601	10.49209449	1.494173297	22.49546333	5.531261663
0.471786576	0.608686067	3.513256746	6.12899997	6.137631602	26.56970056	7.748432414
-0.446898692	3.045652779	6.474195474	10.37182838	6.381624328	19.81161746	3.2028522
1.168193171	-1.262798881	1.306293718	4.071971291	3.128998867	19.10978763	6.437830657
1.826699541	4.185128264	14.52377171	12.62994764	1.67420577	27.20904352	4.79165354
0.265228892	-5.535344868	-8.312413414	-1.996734895	4.545170341	8.625573029	2.565289488
0.640495791	4.340681563	12.12815849	12.61883145	7.278879901	25.4551974	3.027866175
0.797383465	3.858645893	12.19327821	11.55626948	5.687064112	28.04779574	7.537637204
-0.046027493	4.236883435	10.56554022	12.92580984	3.508956309	28.30948463	8.462991941
0.746195935	0.742430867	5.890608747	7.230667436	4.954531831	20.10963004	3.367761767
0.074208229	0.912866017	3.885566496	7.639154007	6.51627557	16.43072138	1.284272032
3.803621312	1.604346284	12.58967193	8.893759481	1.751686338	25.1204325	4.159438948
-0.516490825	-0.435233467	-0.421804423	5.339768393	4.323212025	11.22009172	1.112430863
2.778223085	3.71350083	15.50725968	11.56586856	3.838973859	32.19324262	8.659423631
0.936571224	-1.56102108	1.363001032	3.94085821	7.012811469	18.65934955	4.588818499
-0.488630571	1.33149459	3.094775071	7.891263215	1.921811122	11.68465222	2.130762477
1.78464659	-1.975281018	1.142338799	2.268865678	3.340774127	23.21675576	9.171022694
0.472947372	-0.208874046	2.951357215	6.050208013	2.528034672	16.78060435	3.733027326
1.64634337	-1.99114029	1.31238072	2.815452936	1.773218701	16.0310382	5.63730572
-1.226164681	-0.811832857	-2.347572877	5.436198473	5.454645074	19.20522652	7.825770586
0.950688882	2.212351323	8.835749726	9.94477565	4.022589511	16.64440564	1.318094549
0.16878999	-5.234911808	-8.820808952	-1.706443673	5.071545831	14.02730699	6.177330566
1.032443324	1.813370861	8.206048765	8.887501825	4.578896741	23.21183014	5.632445279
0.536747958	6.247670937	16.04049011	15.21342589	3.78845898	31.1910513	6.893398156
-0.220022951	2.443218698	6.485073837	9.889584304	2.632050831	18.17206399	4.444871934
1.130236858	9.489911842	24.3334818	20.33317456	5.276138898	34.60891393	5.064285183
1.130256864	4.800765814	13.58240378	13.83194624	2.580906828	23.22680387	3.72285137
0.230275702	3.850448503	10.36355107	11.63351859	5.047012622	26.33082849	5.480874801
-0.260885144	-3.508246212	-6.009028745	0.390367771	4.541879701	11.22535997	5.271145037
-0.047586703	-2.821056403	-4.378703825	1.680760599	5.52771371	13.32354875	5.002618204
1.165590386	2.292585878	9.152236388	9.528746736	5.107821062	28.93940811	7.958407308
1.146920508	1.205132127	6.149463891	7.58982234	2.008649773	19.79583248	5.481070659
0.239408863	4.002431629	11.05362637	12.26406606	5.177288819	23.91696089	3.839537623
-1.072052265	0.278243043	-0.160524625	5.859479824	5.022340919	16.8904822	5.47078516
0.844847543	4.639812571	11.97243074	13.20515701	4.074000734	30.11139798	7.493571515
-0.225777835	4.606040827	11.36233749	12.24046702	0.1676095	17.15643074	3.699643774
2.01096168	1.300696091	7.851067776	8.044785774	1.330162815	22.23304017	6.019813364
0.891028618	-0.167846198	3.718615787	5.275656011	3.712797301	19.16270232	5.464994847
0.596207762	4.846030989	13.12064714	13.22377074	0.713864446	17.91452154	0.949163986
1.306200496	1.730600644	7.847208722	8.856824608	6.571448207	26.53685687	5.654813032
2.418517927	2.170030364	11.4057638	8.495722336	5.795706512	22.39326288	2.479514229
-0.285776901	4.618411195	11.12686158	12.97222321	0.277617891	17.81615308	2.70441382
0.002637863	4.53305433	10.64620728	12.85436663	1.438785894	22.88825697	4.638923766
0.107569254	5.563597933	13.79832642	14.17401134	2.511304829	25.5628279	5.669915619
1.324021089	0.104679879	5.42795365	6.458468659	3.588080231	20.70545287	4.40027665
1.163345346	-1.523804359	0.911461047	3.897862402	1.895627757	20.20871691	8.299465574
2.250281766	1.994854476	9.986299052	9.252577105	2.517554173	26.20105949	6.756946154
0.291558583	2.523377789	7.31423887	9.794325655	2.618838406	17.74981532	3.677595935
0.794533254	4.578367257	13.08654474	12.80071997	5.196611552	24.40916574	3.208423135
0.897131956	3.66832672	11.68174379	11.38420096	4.378182117	24.22722972	4.474752846
4.020185733	-2.890393415	4.455841727	1.543460609	0.814550299	19.00045807	5.543347529
1.214700488	-1.573503298	1.153483863	3.770046456	2.652726241	14.32475331	4.79050371
-1.619843022	3.056953843	4.635753535	10.67350992	1.752156122	18.75556944	6.307996091
1.706320244	3.118357545	11.67594331	10.36974243	2.806901616	22.28476229	4.411410268
1.711557588	-2.737334596	0.705336278	2.124481292	1.797860221	12.89065858	3.768011833
-0.562873444	3.921165914	8.899774748	12.12529497	5.798830297	21.92852001	2.892747406
2.351600283	0.437477443	7.154717078	6.325010174	3.948455242	16.06268715	1.210204513
0.125766124	8.372100527	18.17960948	18.27019479	3.340610075	29.24376461	4.220466594
1.013456201	14.21537969	32.44076898	26.97732645	4.535930825	40.99159793	5.187805138
1.204315748	2.010125425	7.981032541	9.079154046	4.921265995	23.14110859	4.979902531
1.585033914	0.921809021	7.477104883	7.080329867	2.360411965	24.04803541	7.80759392
1.544987942	0.099737548	5.021024639	6.056581065	2.183731432	21.00131772	5.405334054
1.562920589	8.566469046	21.58609575	19.12187084	3.354241989	27.15095448	0.896176162
3.419982032	2.77638195	14.31235881	10.1312495	3.183761274	29.44048671	6.033011092
-0.490353809	3.686757843	8.152650888	11.44392567	3.982419919	19.48598455	3.625407379
-0.228752234	3.157137017	8.829784079	10.77902847	-2.031285578	9.137707767	1.316823014
1.171136041	-0.645868894	3.921799028	5.234287079	3.040428677	15.32750685	2.776687587
0.360896161	-0.742635165	1.573310081	4.955311321	4.246615462	11.53469294	3.124425595
0.756548886	0.072174594	4.042206013	6.482410774	2.448447657	17.7153823	4.612285076
0.314928718	6.604031641	15.81288957	15.74460613	1.928035213	26.7866499	4.818051636
2.076232345	-0.35905801	5.861335295	5.329459823	3.301260176	20.81000123	5.990558299
1.106470246	8.033714907	21.38215866	18.37025407	4.444245034	29.2431577	2.865440903
-0.369623388	-3.687538341	-5.51593102	0.461720643	3.670538812	10.93551363	4.051404848
1.649688786	2.005273557	9.27922222	9.020501319	2.672539496	23.43107239	6.135332037
1.85864795	-4.25669384	-2.984114933	-0.097234882	1.644402342	15.31432256	6.412801913
2.675078804	0.371647514	7.299720027	6.239498859	0.979194145	21.09537498	5.192865592
1.739714874	0.192378048	6.202594609	5.937456812	7.059461998	25.10319686	7.086081238
0.065634444	0.633044698	2.933360423	6.898282473	2.928145179	18.40908435	5.533522655
-0.184720245	-3.038425029	-3.814746773	1.729489329	1.062081196	7.979127012	4.553083042
0.639328416	5.404831575	12.8636607	14.31539546	0.56543838	19.31806109	1.346441385
2.463439064	4.395225545	15.80625849	12.3677264	2.97191994	28.98347604	5.919741338
1.80474894	3.663974199	12.76300874	11.6418112	3.773518707	20.95141426	2.012946047
3.997215961	-0.665662489	8.0512476	5.168728373	5.546626698	27.72581676	5.783959215
0.226729649	-0.9310906	0.711200975	4.75103907	3.068905008	20.03969396	6.485885878
0.207864344	-1.805125343	-1.637767689	3.329587126	5.333279431	16.34603105	4.782163661
1.41110514	8.684807651	22.85542927	18.79913212	1.13203343	32.27061176	6.627188794
1.015794949	0.489843788	5.078597756	6.329305533	6.086542368	14.35343726	0.350700426
1.821588076	4.377397513	14.38498598	11.86725803	4.067289425	31.91009975	7.633328093
1.866276002	5.718002835	17.19946288	14.47359002	3.43672928	29.80654323	5.255076994
0.044780593	0.849390903	3.265329322	7.452208623	4.50458909	16.982045	4.273783631
1.578936225	-3.260596913	-1.550058982	1.199350792	4.939637826	14.1029061	4.195690064
0.892395752	0.927802436	5.894510348	7.615287077	2.477126363	18.71637015	5.288587266
0.440290973	4.315938066	12.19224385	12.47161969	2.317315306	19.98776329	2.779672243
-0.360725071	3.116514259	7.577470717	10.2245894	3.728764443	23.31740906	7.194887347
0.642274049	0.703697848	4.516994082	7.492609461	5.401859544	21.84254199	4.949306165
1.927180076	4.483648338	13.95179543	12.62162421	4.052905855	26.25242408	4.988905351
-0.040702671	3.405966479	8.651180546	11.25997173	6.764723756	28.56160741	7.876134322
1.327627936	2.639506897	8.453557721	9.793638388	2.16190375	25.35493917	6.895446335
0.606617507	-4.184762736	-5.168110049	-0.479842644	2.187654651	13.77665803	6.790804278
1.310811819	3.405511454	10.93975975	10.88272554	4.627696716	29.97850777	6.974009702
0.490162415	-0.595190858	1.905840124	5.620149962	3.95354815	23.61333024	8.453630535
1.083425735	-0.999032627	1.472039893	4.95388336	3.32136434	20.77663918	7.116411258
0.400943435	3.829450601	10.02911852	12.36412683	4.042708565	23.0637574	5.113552259
0.225045765	2.6452308	7.388117307	10.23946633	4.81944776	22.86923287	5.474116016
1.068874011	-3.183769289	-2.599642331	1.536293045	2.809622793	15.70947432	5.78250352
-0.096493175	6.900743424	15.61907907	16.39043587	3.640001588	24.02898903	2.990955452
-0.026722768	2.76397808	6.832451171	9.635083713	4.64767856	13.88562842	-1.040418453
0.531461904	-0.616256952	1.666432877	4.72000748	5.64993705	17.56204644	4.362018671
0.074512643	2.469093415	6.587110625	9.748901627	1.732706154	21.34259144	5.08654376
-0.643761738	4.038463233	8.185483807	12.09008307	0.894174082	19.71708075	5.845707898
1.946139612	1.154573632	8.27942288	7.977005142	0.179626054	22.61526051	7.38161366
1.603467238	-1.378571226	2.642711082	3.723607659	1.330320668	18.57156408	7.072176167
-1.13824895	5.19296953	9.726985985	13.0000501	2.212072081	18.52866255	3.190850723
2.267430232	3.916118293	15.41295198	11.76290941	2.442541843	29.178449	7.134495433
1.122141087	4.7241682	13.34118221	12.69341857	6.510830365	31.95289419	7.06710604
1.443537415	4.439764744	13.30552409	12.32625648	4.369215562	20.9239992	1.709051985
2.050636537	0.808166671	8.080650703	7.39681935	1.019530022	17.43232547	3.734312555
-0.279486541	2.344121641	5.948683205	9.971968823	4.672748446	18.08044302	3.51364355
2.967894244	-4.696460901	-1.718496226	-0.662550383	4.335768578	15.16084234	3.680134652
1.523104885	8.213873904	20.79518867	18.53518988	5.291645998	33.79264704	4.103754642
1.59079925	4.246278859	14.03758149	12.37413538	0.773834838	20.63756261	2.673550086
-1.241089484	-2.668752378	-6.180900658	1.839571299	6.194043888	16.96550231	7.164103286
0.164654237	7.402958983	17.46867752	17.02687544	0.89991604	28.06316027	6.104171153
-0.216135829	-3.42492356	-5.939005527	1.055141365	4.881643495	12.76032372	5.605034134
0.533356739	-0.896422173	1.790237991	4.405955679	4.800532627	21.68855179	8.004020801
0.900770327	8.964927119	21.73786287	18.5409941	-2.848871076	24.03845699	4.919167737
0.523145823	4.373882648	11.90555319	12.17090935	3.387876635	17.72137116	1.491287702
-0.223907741	3.015125938	8.310631866	10.1291583	0.895215114	16.13712715	3.381763566
0.075608656	3.642261911	8.621519159	11.57029618	2.621032738	21.24985474	5.343747349
1.387619264	2.129228116	9.664294904	8.91103439	5.814404661	23.61174697	3.287618031
1.506594534	3.473015028	11.48622329	11.11841507	5.541692184	26.14101713	3.585653615
1.001156761	-0.845022679	2.405094372	4.078703705	4.484735077	16.40811079	4.400553206
1.486213797	5.576121695	16.28924471	14.31950903	1.947585677	27.15656729	5.828954094
-0.344478416	-3.612436253	-6.354548587	0.012153435	0.312049598	5.635785975	3.409562034
0.832277541	-2.33431374	-0.528041892	1.796038118	5.901843792	13.63545776	2.640189726
0.374988427	6.700391827	16.33654529	15.9044792	3.934054701	25.57108008	2.965001056
3.476832312	4.109519373	17.05996247	11.55995675	4.402736629	29.83396855	3.638184378
1.882581227	1.638464156	9.272420851	7.989193325	1.527268638	21.93196586	6.364780443
-0.258292243	3.827733579	8.602838452	11.32822642	3.113286408	21.4625746	5.379471757
1.133251878	9.617969052	23.07304223	20.13746641	3.460312491	30.56309823	3.986391568
-1.396233244	8.168466196	15.71097395	18.85829087	5.862765971	24.65352892	2.636245908
2.693368876	0.726238864	8.374538397	7.121094372	0.743860419	21.84572604	6.397057655
0.654212221	-2.472099516	-1.167849422	2.327871322	2.436142767	17.68312658	7.711481046
1.187253162	4.537949524	12.65119143	12.92606709	5.895933626	25.06033799	2.528856455
2.449678128	4.334918977	15.73271477	12.62631415	4.494842542	28.0295015	4.550408102
0.558896405	1.883147023	7.965986009	8.667307176	0.446742161	11.21419247	0.914811541
-0.308697696	3.540745246	8.821512639	11.0302382	2.519853983	19.49415446	3.670805675
1.566030291	1.588907254	8.954801881	8.208727696	3.887809917	27.15337873	7.229367439
0.783482589	0.931271902	6.087161011	7.346415085	6.571125751	22.87894374	4.5928317
0.649650082	3.713592616	10.86141109	11.5807841	4.796310136	24.55676536	4.128048302
0.415391899	0.546343161	3.738182213	6.448262191	3.857609292	16.14017536	3.82588949
0.921664188	2.903412864	8.739960128	10.06647868	0.780486273	14.42947393	1.553451364
-1.36802169	-3.769673037	-8.241329558	0.047060857	5.454894468	8.768303407	4.098987626
-0.600546136	0.223370541	1.167699445	6.416244558	4.072919596	20.15900327	6.167040206
1.163684726	-0.99949424	2.339591831	4.056401901	6.51579072	21.59464391	5.408496418
0.34652921	1.966769782	6.874937775	8.709777814	7.928901404	21.58989245	3.254000188
-0.695285673	-2.392576806	-4.02488756	2.323011152	1.833449799	10.03904345	5.049407272
0.421092917	-0.111890743	3.19810979	5.854883827	4.400786421	20.04112083	5.675576881
0.129446758	5.126992897	12.33486036	13.61852084	3.629094692	30.43129088	8.188874162
0.014684959	3.661332383	9.677660016	11.35441886	0.0817468	19.59712988	5.812191179
1.296242328	6.049063735	16.53568065	14.8665853	-0.167105982	26.03435734	4.431210226
-1.050199273	1.58688376	2.723686048	8.261393669	5.140925964	21.65254749	7.391362098
